"LVL 10-11"
"S.No.","First Name","Last Name","Company Name","Title","Cost Code","Instance Id","MAC","Instance Type","Crew","Union","Phone ","Email","Race ","Sex","MWBE","RFID/ NFC","$/MH","Employee Id","Last Seen Location","Last Seen Time","Battery level","Project Code"
"6875","Lauri","Lubowitz","Rosendin","Electrician",,"ABCDE4517054","AC233F853461",,"Craft",,,,,,,,"",,"Tent","11/15/2024 11:30 AM","48",
"6876","Rick","Gerlach","WS Construction",,,"ABCDE44A09B3","C300002207FC",,,,,,,,,"0000000000679934","",,"Security Gate","08/02/2024 12:13 PM","80",
"6877","Miriam","Stehr","Biggs","Operator",,"000000000186","AC233F79991E",,"Craft","Non-Union",,,,,"Non MWBE","0000000003170204","",,"Trailers","10/29/2021 07:32 AM","44",
"6878","Ronni","Dach","W.S. Construction",,,"ABCDE44AA172","C300000B14A7",,,,,,,,,"0000000000740673","",,"LVL 11","05/02/2025 10:02 AM","72",
"6879","Kittie","Reichert","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","09/07/2023 03:11 PM","null",
"6880","Seymour","Ernser","WS Construction",,,"ABCDE44A08C8","C300002207A1",,,,,,,,,"0000000000668391","",,"Security Gate","06/04/2024 09:42 AM","80",
"6881","Anna","D","A&A",,,,,,,,,"neharauniyar@kwant.ai",,,,,"",,"","","null",""
"6882","Jackson","O'Keefe","IES","Tech 2",,"ABCDE44AB247","C300000B18DA",,"Craft",,,,,,,"0000000000694693","",,"- Zone D 1","02/08/2024 02:39 PM","72",
"6883","Bryant","Collier","Precision Wall",,,"ABCDE44AC120","C30000079438",,"Craft",,,,,,,,"",,"Zone D - K027AB0","07/07/2023 05:35 PM","71",
"6884","Delmy","Koch","Murphy","Laborer",,,,,,,,,,,,,"",,"Zone B","01/20/2023 12:55 PM","null",
"6885","Otis","Gorczany","MMR","Safety",,"ABCDE41D9054","AC233FE0E243",,"Craft",,,,,,,"0000000007577328","",,"Trailers","12/17/2021 10:23 AM","52",
"6886","Inocencia","Baumbach","MMR","Electrician Apprentice",,,,,,,,,,,,,"",,"K027AA7","03/17/2022 01:15 PM","null",
"6887","Terrell","Hane","A & A Rigging","Rigger",,"ABCDE44A422E","C300001691E3",,"Craft",,,,,,,"0000000000882020","",,"Zone B","04/17/2025 10:49 AM","82",
"6888","Mohammad","Stoltenberg","Briegan","Carpenter",,"ABCDE41D5595","AC233FA984DF",,"Craft",,,,,,,,"",,"LVL 09","10/03/2025 05:48 AM","46",
"6889","Byron","Grady","DMS","Audio",,"ABCDE44A3F47","C3000036FB9B",,,,,,,,,,"",,"Security Gate","11/27/2024 08:02 AM","87",
"6890","Dario","Strosin","Associated Scaffolding","Lead Builder",,"AC233F8B24F5","ac233f8b24f5",,,,,,,,,"0000000003536946","",,"","","51",
"6891","Christel","Gutmann","Baker","Surveyor",,"ABCDE41D9339","ac233f8b2427",,"Craft",,,,,,,"0000000003537841","",,"K027712","03/25/2022 11:45 AM","52",
"6892","Blake","Leffler","EYPMCF Inc.",,,"6739","AC233FE7E1A3",,,,,,,,,"0000000003535888","",,"Colo Exterior - K027AC1","09/30/2022 12:00 PM","57",
"6893","Velma","Cremin","Terracon",,,,,,,,,,,,,,"",,"Tent - K0242C9","08/12/2022 07:45 AM","null",
"6894","Jess","Gorczany","Schneider Electric","Site Engineer",,"ABCDE41D9440","AC233FE421F2",,"Craft",,,,,,,"0000000007573544","",,"Trailers","01/19/2022 07:19 AM","54",
"6895","Jess","Roob","Adams Paving","Driver",,"ABCDE44AB405","C300000B1978",,"Craft",,,,,,,"0000000000736514","",,"LVL 09","04/23/2025 05:30 PM","72",
"6896","Vern","Kilback","Rosendin",,,"ABCDE44A042B","C30000263737",,,,,,,,,"0004c8693ab51990","",,"Gate Zone","09/12/2024 10:21 AM","82",
"6897","Evelina","Rosenbaum","IES","Communications",,"6226","AC233FE7DFA2",,"Craft",,,,,,,"0000000005368389","",,"Security Gate","08/12/2024 02:29 PM","57",
"6898","Cody","Parker","MMR","Electrician",,,,,,,,,,,,,"",,"","","null",
"6899","Sammy","Bergstrom","MMR","Electrical",,,,,,,,,,,,,"",,"Trailers","09/07/2023 03:16 PM","null",
"6900","Daniela","Sanford","Walbridge","Superintendent",,"ABCDE41D9442","AC233FE421F4",,"Management","",,,,"","","0000000007540310","","","Trailers","07/11/2025 12:51 PM","54",""
"6901","Genesis","Larkin","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"","","null",
"6902","Jermaine","McCullough","ACI","Sheet Metal",,"6409","AC233FE7E059",,"Craft",,,,,,,"0000000004507929","",,"Zone F - K027B4B","08/28/2023 09:15 AM","57",
"6903","Brooks","Wiegand","Dan Kel","Concrete Cutter",,"ABCDE44A07D8","C30000220741",,,,,,,,,"0000000000671843","",,"Security Gate","04/25/2024 03:58 PM","80",
"6904","Taylor","Mosciski","Virginia Carolina Paving","Supervisor",,"ABCDE34E1333","AC233FAA0C1A",,"Supervision",,,,,,,"0000000003572786","",,"Colo Exterior - K027AC1","09/23/2022 10:15 AM","48",
"6905","Larry","Armstrong","iconicx","Project Manager",,"000000009915","AC233FABEB68",,,"",,,,,,"0000000007607483","","","Security Gate","06/26/2024 04:11 PM","54",""
"6906","Agustin","Zemlak","Precision Wall",,,"ABCDE44A07D4","C3000022073D",,,,,,,,,"0000000000670150","",,"LVL 09","05/12/2025 02:06 PM","80",
"6907","Carrie","Schaefer","MMR","Mech B",,,,,"Craft",,,,,,,,"",,"Zone F - K027B4B","10/18/2023 07:30 AM","null",
"6908","Chong","Reilly","Z Modular","Drywall",,"000000001168","AC233FA9BE08",,"Craft",,,,,,,,"",,"RT 4","06/13/2021 12:04 PM","47",
"6909","Clair","Rolfson","Miami Stronghold","Installer",,"ABCDE41D9281","ac233f8b2523",,"Craft",,,,,,,"0000000003556588","",,"K0242DB","11/20/2021 04:20 PM","52",
"6910","Juli","Rippin","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Port Area 1","11/12/2024 12:37 PM","null",
"6911","Vernon","Mante","Murphy","Laborer",,,,,"Craft",,,,,,,,"",,"K027712","11/12/2021 12:15 PM","null",
"6912","Ben","Spinka","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"","","null",
"6913","Tyler","Gerhold","Rod Buster Inc","Laborer",,"ABCDE41D9156","ac233f8b2480",,"Craft",,,,,,,"0000000003560111","",,"K0242B4","11/29/2021 10:20 AM","52",
"6914","Evelin","Schmitt","Baker",,,,,,,,,,,,,,"",,"- Zone D 1","06/24/2024 03:41 PM","null",
"6915","Kathryne","Stiedemann","iconicx","QA/QC Engineer",,"ABCDE44AA575","C300000B163A",,,,,,,,,"0000000000724736","",,"Trailers","07/19/2024 02:28 PM","72",
"6916","Donnette","Stanton","ACI","Project Manager",,"6471","AC233FE7E097",,"Management",,,,,,,"0000000004520138","",,"Security Gate","12/19/2023 10:02 AM","57",
"6917","Leopoldo","Reichel","Rod Buster Inc","Foreman",,"0000000170","AC233F79990E",,"Supervision","Non-Union",,,,,,"0000000003232204","",,"K0277B9","01/08/2022 03:20 PM","45",
"6918","Eugenio","Jones","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Office Parking Lot - Zone A","03/28/2024 09:17 AM","null",
"6919","Latarsha","Aufderhar","ACI","Sheet Metal",,"ABCDE41D9355","AC233FE4219D",,"Craft","",,,,,,"0000000007579083","","","Office Parking Lot - Zone A","10/03/2024 04:29 PM","54",""
"6920","Walton","Breitenberg","McDean ","Engineer",,"ABCDE44A044A","C30000263742",,,,,,,,,"000411713ab51990","",,"LVL 09","08/05/2025 09:04 AM","82",
"6921","Jim","Veum","Murphy","Laborer",,"000000002216","AC233FABE817",,"Craft",,,,,,,,"",,"Colo Exterior - K027AE0","03/17/2023 02:05 PM","55",
"6922","Conrad","Cruickshank","AW","millwork",,,,,,,,,,,,,"",,"","","null",
"6923","Wenona","Koepp","Gaylor Electric","Journeyman",,"ABCDE44A581E","C30000169282",,"Craft",,,,,,,"0000000000721524","",,"Trailers","05/16/2025 04:06 AM","82",
"6924","Lanita","Collier","Murphy",,,"ABCDE44A09A4","C300002207ED",,,,,,,,,"0000000000669759","",,"Trailers","05/17/2024 03:22 PM","80",
"6925","Carin","Mills","Terracon","Inspector",,"AC233F8B24EA","ac233f8b24ea",,,,,,,,,"0000000003535984","",,"","","51",
"6926","Eldridge","Bashirian","MMR","Electrician",,,,,,,,,,,,,"",,"K027B4D","03/17/2022 01:20 PM","null",
"6927","Alysha","Legros","Sachs","Apprentice Electrician",,"ABCDE34E1321","AC233FAA0C0E",,"Craft",,,,,,,"0000000003533316","",,"Trailers","08/27/2024 10:03 AM","48",
"6928","Alexis","Osinski","Fast Install",,,"ABCDE44AA331","C300000B1546",,,,,,,,,"0000000000685267","",,"LVL 09","11/11/2023 05:16 AM","72",
"6929","Talisha","Reynolds","Securitas - G","Security Guard",,"ABCDE44A044F","C30000263747",,"Craft",,,,,,,"00046a6c3ab51991","",,"LVL 09","09/04/2025 05:54 AM","82",
"6930","Bryon","Luettgen","ABG","Chaulking",,"6940","AC233FE7E26C",,"Craft",,,,,,,"0000000004485272","",,"Security Gate","07/28/2023 02:10 PM","57",
"6931","Stuart","Jast","ComNet","Fiber",,"ABCDE44A04F9","C300002637BD",,,,,,,,,"0004a5693ab51990","",,"LVL 09","05/02/2025 07:55 AM","82",
"6932","Shellie","Wisozk","MMP Painting","Painter",,"ABCDE44A07BB","C30000220724",,,,,,,,,"0000000000672400","",,"Security Gate","04/16/2024 07:12 AM","80",
"6933","Marion","Nicolas","Schneider Electric","UPS Tech",,"AC233F8B247C","ac233f8b247c",,"Craft","",,,,,,"0000000003536190","","","","","51",""
"6934","Max","Vandervort","IES","RF Tech",,"ABCDE44AA765","C300000B16F8",,,,,,,,,"0000000000730231","",,"LVL 10","12/20/2024 04:37 PM","72",
"6935","Jeffry","Halvorson","Schneider Electric",,,"6417","AC233FE7E061",,,,,,,,,"0000000004548859","",,"Office Parking Lot - Zone A","04/29/2025 03:29 PM","57",
"6936","Dannielle","Hickle","Gaylor Electric","Electrical",,"ABCDE44A715E","C30000169308",,,,,,,,,"0000000000908160","",,"LVL 11","03/28/2025 11:59 AM","82",
"6937","Andy","Johnston","Gaylor Electric","QA/QC",,"ABCDE44A07E5","C3000022074A",,,,,,,,,"0000000000680535","",,"LVL 11","01/21/2025 03:02 PM","80",
"6938","Lanny","O'Reilly","Microsoft","CX",,"000000000268","AC233FE6C7B8",,,,,,,,,,"",,"Zone F - RT 2","10/06/2022 11:28 AM","57",
"6939","Aiko","Runolfsson","MMR","Helper",,,,,"Craft",,,,,,,,"",,"","","null",
"6940","Desirae","MacGyver","Microsoft","Logistics",,"ABCDE44A899E","C300001693C0",,,,,,,,,"0000000000882351","",,"LVL 11","04/23/2025 03:34 PM","82",
"6941","Omer","Mayert","Gaylor Electric",,,"ABCDE44AB381","C300000B1960",,,,,,,,,"0000000000734994","",,"LVL 11","08/07/2025 09:08 AM","72",
"6942","Frederic","Kunze","Schneider Electric","ATS",,"000000009858","AC233FABEB2F",,,,,,,,,"0000000007525457","",,"Security Gate","01/10/2025 10:32 AM","54",
"6943","Jayne","Larkin","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"RT 5","06/26/2021 12:00 PM","null",
"6944","Katy","Bayer","ACI","Sheet Metal",,"ABCDE44A09C3","C3000022080C",,"Craft",,,,,,,"0000000000671398","",,"Security Gate","04/20/2024 02:30 PM","80",
"6945","Gertrudis","Altenwerth","Murphy",,,,,,,,,,,,,,"",,"Security Gate","11/10/2023 10:37 AM","null",
"6946","Octavio","Hauck","K & B Land Clearing","Operator",,,,,,,,,,,,,"",,"K027B4D","02/23/2022 09:25 AM","null",
"6947","Mario","Fritsch","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"K027ACA","12/06/2021 12:55 PM","null",
"6948","Dinah","Olson","Schneider Electric",,,"000000000339","AC233FE6C7FF",,,,,,,,,,"",,"Security Gate","11/13/2024 06:22 AM","57",
"6949","Maryalice","Borer","Precision Wall",,,"ABCDE44A09A8","C300002207F1",,,,,,,,,"0000000000668887","",,"Security Gate","10/29/2024 06:31 AM","80",
"6950","Belle","Johns","Baker","Concrete Operator",,,,,"Craft","",,,,"","",,"","","Security Gate","05/16/2023 08:53 AM","null",""
"6951","Charlsie","Hermiston","Gaylor Electric",,,"ABCDE44A973E","C3000016940A",,,,,,,,,"0000000000882348","",,"LVL 11","10/29/2025 12:43 PM","82",
"6952","Cammie","Koelpin","Rosendin","Electrical",,"ABCDE44A3F82","C3000036FBD6",,,,,,,,,,"",,"LVL 09","02/18/2025 12:05 PM","87",
"6953","Bradford","Schimmel","ACI","CX",,"ABCDE44AA580","C300000B163F",,,,,,,,,"0000000000726264","",,"Security Gate","05/01/2024 08:07 AM","72",
"6954","Ellan","Wuckert","W.S. Construction","Iron Worker",,"000000000919","AC233FA9BD0F",,"Craft",,,,,,,,"",,"K0277B2","12/03/2021 04:10 PM","47",
"6955","Cristy","O'Kon","ComNet","AV Tech",,"000000002156","AC233FAB8A2A",,,,,,,,,,"",,"Security Gate","05/06/2024 12:39 PM","55",
"6956","Noah","O'Conner","iconicx","QA/QC",,"ABCDE44A09F7","C3000022083C",,,,,,,,,"0000000000671195","",,"Trailers","05/17/2024 06:47 AM","80",
"6957","Jonah","Kling","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers","09/07/2023 03:37 PM","null",
"6958","Haywood","Marquardt","MMR","Electrician",,,,,,,,,,,,,"",,"K027B4D","03/25/2022 09:05 AM","null",
"6959","Justa","Halvorson","Microsoft","Facility Coordinator",,"6867","AC233FE7E223",,"Craft",,,,,,,"0000000004496486","",,"Trailers","09/08/2022 10:17 AM","57",
"6960","Young","Greenholt","Murphy","Carpenter",,,,,,,,,,,,,"",,"Emergency Parking - K02776C","03/11/2024 05:22 PM","null",
"6961","Johnny","Stehr","MMR","Electrician",,,,,,,,,,,,,"",,"Office Parking Lot - Zone A","03/15/2024 01:55 PM","null",
"6962","Benjamin","White","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers","01/02/2024 01:44 PM","null",
"6963","Jarrod","Ledner","Progressive Mechanical","Operator Engineer",,,,,"Craft",,,,,,,,"",,"","","null",
"6964","Sang","Christiansen","Beaver","Foreman",,"ABCDE31A3198","AC233FE07D53",,,,,,,,,"0000000007526070","",,"Zone F - K027AAE","08/02/2022 03:10 PM","53",
"6965","India","Weber","MMR","Electrician",,"ABCDE41D3351","AC233FA9BD78",,"Craft",,,,,,,,"",,"Zone F - RT 4","04/05/2023 12:42 PM","47",
"6966","Kiyoko","Veum","Corning","Fiber Optics",,"6911","AC233FE7E24F",,,,,,,,,"0000000004496479","",,"Trailers - K027AB2","09/16/2022 12:10 PM","57",
"6967","Edwardo","Robel","Coastal Fiber","Fiber Optics",,,,,"Craft",,,,,,,,"",,"","","null",
"6968","Bertram","Mitchell","Barnhart Crane","Crane Operator",,"ABCDE41D9347","ac233f8b241b",,"Craft",,,,,,,"0000000003581769","",,"Zone D - K027AB0","04/22/2022 10:20 AM","52",
"6969","Gilda","Johns","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers - K027B4D","08/18/2023 03:58 PM","null",
"6970","Casey","Lehner","PWI","Mechanic",,"ABCDE44AA457","C300000B15C4",,"Craft",,,,,,,"0000000000688505","",,"Security Gate","08/09/2024 03:44 PM","72",
"6971","Freeman","Green","Diversified","Fall Protection",,"ABCDE44AA124","C300000B1477",,,,,,,,,"0000000000734088","",,"LVL 09","07/25/2025 01:00 PM","72",
"6972","Randall","Greenholt","MMP Painting","Painter",,"ABCDE44A696E","C300001692F5",,,,,,,,,"0000000000708090","",,"LVL 09","03/24/2025 04:05 PM","82",
"6973","Hollis","Jacobs","MMR","Apprentice ",,,,,"Craft",,,,,,,,"",,"Trailers","01/02/2024 01:32 PM","null",
"6974","Willy","Baumbach","Terracon","Inspector",,"ABCDE44AC291","C300000793FD",,,,,,,,,,"",,"Office Parking Lot 2 - K027AED","12/08/2023 05:00 PM","71",
"6975","Tommie","Hirthe","LINX","Wireless",,"ABCDE41D9029","AC233FE0E22A",,"Craft",,,,,,,"0000000007577268","",,"K0276DB","11/18/2021 12:40 PM","52",
"6976","Denny","DuBuque","Precision Wall","Drywall",,"ABCDE4517017","AC233F853392",,"Craft",,,,,,,,"",,"K027B4B","12/29/2021 05:35 PM","48",
"6977","Mack","Torphy","Brocklyn",,,,,,,,,,,,,,"",,"Zone F - RT 2","11/02/2022 12:31 PM","null",
"6978","Lynwood","Daugherty","Rosendin","Electrical",,,,,,,,,,,,,"",,"Security Gate","12/17/2024 08:03 AM","null",
"6979","Karine","Kessler","Salute Inc.","Data Tech",,"ABCDE44A442E","C300001691F7",,,,,,,,,"0000000000688914","",,"Security Gate","07/19/2024 12:14 PM","82",
"6980","Vivien","Harvey","Rod Buster Inc","Iron Worker",,"ABCDE41D9026","AC233FE0E227",,"Craft",,,,,,,"0000000007577002","",,"","","52",
"6981","Stephany","Grant","Gaylor Electric","Electrical",,"ABCDE44A040B","C3000026372B",,,,,,,,,"0004555a3ab51990","",,"LVL 09","06/12/2025 07:54 AM","82",
"6982","Jon","Barton","Gaylor Electric","Electrical",,"ABCDE44A0A15","C3000022085A",,,,,,,,,"0000000000670045","",,"LVL 09","05/09/2025 03:34 PM","80",
"6983","Christiana","Fadel","Gaylor Electric",,,,,,,,,,,,,,"",,"Port Area 1","12/04/2024 12:46 PM","null",
"6984","Dexter","Kuhn","AW","millwork",,,,,,,,,,,,,"",,"","","null",
"6985","Judson","Harber","Rosendin","Electrician",,,,,,,,,,,,,"",,"Security Gate","11/13/2024 04:39 PM","null",
"6986","Hannelore","Schumm","Baker","Laborer",,,,,"Craft","",,,,,,,"","","LVL 09","09/19/2024 02:16 PM","null",""
"6987","Lino","Berge","Sachs","Electrician",,"ABCDE41D4450","AC233FA984D1",,"Craft",,,,,,,,"",,"RT 1","07/02/2021 06:41 AM","46",
"6988","Zenia","Wyman","Murphy",,,"ABCDE44AB254","C300000B18E1",,,,,,,,,"0000000000700351","",,"Security Gate","12/06/2024 06:46 AM","72",
"6989","Ayana","West","Beaver","Operator",,,,,,,,,,,,,"",,"","","null",
"6990","Enrique","Ernser","Beaver","Operator",,,,,,,,,,,,,"",,"Zone F - RT 2","11/08/2022 07:41 AM","null",
"6991","Bradford","Kiehn","Rosendin","Electrician",,,,,"Craft",,,,,,,,"",,"Zone B","12/13/2022 09:47 AM","null",
"6992","Adam","Pfannerstill","Walbridge","Engineer ",,"ABCDE44AB279","C300000B18FA",,,,,,,,,"0000000000741741","",,"LVL 10","10/29/2025 12:45 PM","72",
"6993","Jean","Fahey","Murphy","Laborer",,"000000002212","AC233FABE813",,,"",,,,,,,"","","Zone B","11/07/2022 08:07 AM","55",""
"6994","Bradford","Wunsch","Murphy",,,"ABCDE44A887E","C300001693B4",,,,,,,,,"0000000000882072","",,"LVL 09","09/03/2025 06:21 AM","82",
"6995","Jannie","Reilly","Baker","Operator",,,,,,,,,,,,,"",,"Main Entrance South Gate - K027AAD","02/16/2024 03:30 PM","null",
"6996","Derrick","Runte","W.S. Construction","Iron Worker",,"AC233F8B248B","ac233f8b248b",,"Craft",,,,,,,"0000000003533205","",,"","","51",
"6997","Sari","Rath","BKS Seeding","Laborer",,"0000000050","AC233F799896",,"Craft","Non-Union",,,,,"Non MWBE","0000000003196453","",,"LVL 11","10/29/2025 11:49 AM","45",
"6998","Derek","Crona","Gaylor Electric",,,"ABCDE44A427E","C300001691E8",,,,,,,,,"0000000000882022","",,"LVL 09","11/12/2025 01:07 PM","82",
"6999","Ines","Powlowski","MMP Painting","Painter",,"6652","AC233FE7E14C",,,,,,,,,"0000000004548939","",,"Zone B","09/10/2022 02:07 PM","57",
"7000","Jenny","Hirthe","Rosendin","Electrician",,,,,,,,,,,,,"",,"Orientation -  KX34A98","04/16/2024 08:51 AM","null",
"7001","Tifany","Nicolas","ABB","Field Engineer",,,,,"Craft",,,,,,,,"",,"","","null",
"7002","Micheal","Huels","IES","Communications",,"6225","AC233FE7DFA1",,"Craft",,,,,,,"0000000003581751","",,"Security Gate","06/05/2024 09:00 AM","57",
"7003","Wan","Shields","ComNet","Data",,"ABCDE44A3EF6","C3000036FB4A",,,,,,,,,,"",,"LVL 09","04/05/2025 04:24 PM","87",
"7004","Guillermo","Von","iconicx","CX",,"ABCDE34E1386","AC233FAA0C4F",,"Craft","",,,,,,"0000000003607941","","","Colo Exterior - K027AE0","07/12/2023 02:45 PM","48",""
"7005","Clifton","Lesch","Microsoft","DC Ops",,"ABCDE41D8198","AC233F8D4D15",,"Supervision",,,,,,,"0000000003537895","",,"LVL 09","11/03/2025 06:42 AM","50",
"7006","Jenifer","Bashirian","Modern Door",,,"ABCDE44A056B","C300002637E9",,,,,,,,,"00044e6d3ab51991","",,"- Zone D 1","08/22/2024 01:48 PM","82",
"7007","Christopher","Crona","Day Wireless","DAS Tech",,"6060","AC233FE7DEFC",,,,,,,,,"0000000004519331","",,"K027AC5","10/19/2022 09:00 AM","57",
"7008","Milda","Jacobi","W.S. Construction","Sheet Metal",,"ABCDE4517076","AC233F853449",,"Craft",,,,,,,,"",,"Zone F","11/04/2021 05:23 PM","48",
"7009","Lesley","Quigley","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Colo Exterior - K027AE0","08/17/2023 09:40 PM","null",
"7010","Sebrina","Lemke","ACI","Sheet Metal",,"ABCDE44AA508","C300000B15F7",,,,,,,,,"0000000000691013","",,"Office Parking Lot - Zone A","03/03/2025 04:41 PM","72",
"7011","Booker","Howe","Gaylor Electric","Electrical",,"ABCDE44A702E","C300001692FB",,,,,,,,,"0000000000708079","",,"LVL 09","08/22/2025 05:02 PM","82",
"7012","Shon","Runolfsson","Precision Wall","Drywall",,"ABCDE34E1448","AC233FAA0C8D",,"Craft",,,,,,,"0000000003533406","",,"","","48",
"7013","Asa","Stroman","Murphy",,,,,,,,,,,,,,"",,"Trailers - K027B4D","11/02/2023 03:12 PM","null",
"7014","Latoria","Rempel","MMR","Apprentice",,,,,"Craft",,,,,,,,"",,"Trailers","10/12/2023 01:57 PM","null",
"7015","Sheldon","Mayer","Beaver","Laborer",,"ABCDE41D9400","AC233FE421CA",,,,,,,,,"0000000007540527","",,"K027B4B","02/04/2022 05:05 PM","54",
"7016","Bennett","MacGyver","Gaylor Electric","Electrical",,"ABCDE44A936E","C300001693E5",,,,,,,,,"0000000000882300","",,"LVL 09","05/14/2025 02:54 PM","82",
"7017","Wilbert","Hermiston","Walbridge","Tech. Engineer",,"6539","AC233FE7E0DB",,,,,,,,,"0000000004507600","",,"LVL 09","08/15/2025 02:27 PM","57",
"7018","Hiram","Prosacco","T5","CFT",,"000000000370","AC233FE6C81E",,"Craft",,,,,,,,"",,"Tent","07/17/2025 12:11 PM","57",
"7019","Becki","Sawayn","Baker",,,,,,,,,,,,,,"",,"Guard Stop Sign - K027ADA","03/18/2024 02:05 PM","null",
"7020","Jerry","Schumm","Precision Wall",,,"ABCDE44AA981","C300000B17D0",,,,,,,,,"0000000000724451","",,"","","72",
"7021","Cecil","Schaefer","MMP Painting","Laborer",,"6615","AC233FE7E127",,"Craft",,,,,,,"0000000004519260","",,"Security Gate","03/06/2024 03:34 PM","57",
"7022","Windy","Johnson","Precision Wall",,,"ABCDE44A320E","C3000016917D",,,,,,,,,"0000000000887784","",,"Security Gate","11/27/2024 12:25 PM","82",
"7023","Dominic","Hahn","MMR","Electrical",,,,,,,,,,,,,"",,"Port Area 1","11/27/2024 06:59 AM","null",
"7024","Barabara","Ankunding","Sachs","Operator/Foreman",,"0000000163","AC233F799907",,"Supervision",,,,,,,"0000000003157294","","","K0242DB","10/15/2021 07:05 AM","45",
"7025","Kirstin","Deckow","MMR",,,"ABCDE44AA355","C300000B155E",,,,,,,,,"0000000000738045","",,"Zone F - K027B4B","10/13/2023 04:45 PM","72",
"7026","Cinthia","Mills","Rosendin","Journeyman",,,,,,,,,,,,,"",,"","","null",
"7027","Amina","Conn","MMR","Electrician",,"ABCDE41D9089","AC233FE0E266",,"Craft",,,,,,,"0000000007557734","",,"Zone D -K0242B4","08/01/2022 05:25 PM","52",
"7028","Sharda","Dietrich","CRMP","Driver",,"000000001163","AC233FA9BE03",,"Craft",,,,,,,,"",,"","","47",
"7029","Adella","Gorczany","Old Dominion Fire",,,"ABCDE44A07EC","C30000220751",,,,,,,,,"0000000000673500","",,"LVL 11","01/07/2025 04:29 PM","80",
"7030","Shelley","D'Amore","Microsoft","Cost Manager",,"ABCDE44AB230","C300000B18C9",,,,,,,,,"0000000000700490","",,"Zone F - RT 3","08/23/2023 05:35 PM","72",
"7031","Eric","Keebler","Gaylor Electric","Electrical",,,,,,,,,,,,,"",,"LVL 09","02/28/2025 05:50 PM","null",
"7032","Noel","Lind","MMR","Electrician",,"ABCDE41D9243","ac233f8b24fd",,"Craft",,,,,,,"0000000003556407","",,"Zone D","11/09/2021 05:37 PM","52",
